wav_filename,wav_filesize,transcript
common_voice_de_22775521.wav,212012,die repräsentative erbbegräbnisstätte der familie beringer sen
common_voice_de_22775545.wav,121388,später kamen noch einige rumänische schiffe hinzu
common_voice_de_22775556.wav,184364,hans steht abend für abend auf der bühne während seine frau berufsverbot hat
common_voice_de_22776868.wav,119852,sein lehrer war paul ehrenreich
common_voice_de_22776859.wav,192812,die anlieger befürchten ruhestörung durch die besucherströme
common_voice_de_22777610.wav,132908,der zornige vater verstößt seinen sohn
common_voice_de_22776855.wav,212012,es wird in pertisau zu medizinischen und kosmetischen produkten verarbeitet und vermarktet
common_voice_de_22777686.wav,228908,seine tätigkeit als theaterkritiker und journalist übte von jena stets nebenberuflich aus
common_voice_de_22775566.wav,144428,auch das album pride erreichte eine chartplatzierung
common_voice_de_22777748.wav,212012,querverweise zu dem zu der zeit schwelenden vietnamkrieg drängen sich auf
common_voice_de_22777764.wav,257324,die kommission hat hier viel handlungsspielraum und sie kann viele initiativen ergreifen
common_voice_de_22777780.wav,275756,nespoli studierte luft und raumfahrttechnik an der polytechnic university of new york
common_voice_de_22777841.wav,228908,die größten ähnlichkeiten weist das australische englisch mit dem neuseeländischen englisch auf
common_voice_de_22777897.wav,198188,die bewerber die die besten ergebnisse erzielen werden aufgenommen
common_voice_de_22777916.wav,189740,die bewerber die die besten ergebnisse erzielen werden aufgenommen
common_voice_de_22777921.wav,220460,grund hierfür sind die deutlich unterschiedlichen schwerpunkte der beiden disziplinen
common_voice_de_22777899.wav,132140,die dauer der albumversion beträgt vier minuten
common_voice_de_22777950.wav,206636,in den orthodoxen kirchen hat die mystik eine lange tradition
common_voice_de_22777959.wav,152876,sie besuchte die höhere mädchenschule in esslingen
common_voice_de_22777963.wav,160556,minute für jorge molina eingewechselt worden war
common_voice_de_22778134.wav,168236,das aufgebotsverfahren ist für orderpapiere gesetzlich vorgesehen
common_voice_de_22780163.wav,215852,die annahme der frequenzentscheidung in dieser form würde einen enormen fortschritt bedeuten
common_voice_de_22780305.wav,165932,wenn es keine einwände gibt gilt es als beschlossen
common_voice_de_22780384.wav,228140,später wurden doppelnamen wie christian günther oder anton günther verwendet
common_voice_de_22780667.wav,253484,nahe bei der porta san paolo steht die cestius pyramide
common_voice_de_22780164.wav,236588,anschließend absolvierte er sein vikariat in bunde bei leer
common_voice_de_22780401.wav,205868,in der neueren perspektive ist dies explizit erstmals möglich
common_voice_de_22780935.wav,153852,sein erster job als trainer war bei orduspor
common_voice_de_22780950.wav,283420,seine tätigkeit als theaterkritiker und journalist übte von jena stets nebenberuflich aus
common_voice_de_22780941.wav,204844,die repräsentative erbbegräbnisstätte der familie beringer sen
common_voice_de_22780948.wav,218218,die annahme der frequenzentscheidung in dieser form würde einen enormen fortschritt bedeuten
common_voice_de_22780951.wav,255836,daneben bewohnt er halbwüsten mit salzpflanzen und salzkraut gras bewuchs
common_voice_de_22780957.wav,239116,querverweise zu dem zu der zeit schwelenden vietnamkrieg drängen sich auf
common_voice_de_22780964.wav,109550,später kamen noch einige rumänische schiffe hinzu
common_voice_de_22780958.wav,248312,die größten ähnlichkeiten weist das australische englisch mit dem neuseeländischen englisch auf
common_voice_de_22780967.wav,131284,im weiteren verlauf ist eine diät notwendig
common_voice_de_22780974.wav,220726,später wurden doppelnamen wie christian günther oder anton günther verwendet
common_voice_de_22780968.wav,272554,es wird in pertisau zu medizinischen und kosmetischen produkten verarbeitet und vermarktet
common_voice_de_22780970.wav,97846,beide brüder erzielten je ein tor
common_voice_de_22780977.wav,158868,auch das album pride erreichte eine chartplatzierung
common_voice_de_22780978.wav,168900,sandbach liegt im nördlichen odenwald im tal der mümling
common_voice_de_22780982.wav,180602,anschließend absolvierte er sein vikariat in bunde bei leer
common_voice_de_22780980.wav,146330,minute für jorge molina eingewechselt worden war
common_voice_de_22780981.wav,181438,in der neueren perspektive ist dies explizit erstmals möglich
common_voice_de_22781053.wav,77612,wir brauchen leute
common_voice_de_22781055.wav,121388,beide brüder erzielten je ein tor
common_voice_de_22781076.wav,186668,in der nähe des gebäudes befinden sich auch die vier inns of court
common_voice_de_22781107.wav,117548,herzlichen dank und anerkennung für die arbeit
common_voice_de_22781066.wav,175916,das wappen der stadt zeigt drei kühltürme eines atomkraftwerks
common_voice_de_22781160.wav,279596,zusätzlich werden berichte über die durchführung von inspektionen und die einhaltung von fangquoten publiziert
common_voice_de_22781205.wav,189740,wir schlagen vor dass der endverbraucher sein gerät durchaus ohne kosten abgeben kann
common_voice_de_22781208.wav,188204,später betätigte er sich als autodidaktischer historiker und schriftsteller
common_voice_de_22781216.wav,214316,es ist unbestreitbar eine macht mit der alle anderen wirtschaftszonen konkurrieren müssen
common_voice_de_22781618.wav,203564,er wohnte und arbeitete den grössten teil seines lebens in paris und bern
common_voice_de_22781622.wav,221228,sein zugangsbereich am oberen ende ist durch ein altes eisentor gesichert
common_voice_de_22781611.wav,278828,lediglich in einem gesicherten rechtlichen zustand könne jedem menschen das seine verlässlich zugeteilt werden
common_voice_de_22781684.wav,253484,kraft amtes ist der captain general gold stick des britischen monarchen für schottland
common_voice_de_22783086.wav,176422,das aufgebotsverfahren ist für orderpapiere gesetzlich vorgesehen
common_voice_de_22783085.wav,110386,die dauer der albumversion beträgt vier minuten
common_voice_de_22783084.wav,112892,der zornige vater verstößt seinen sohn
common_voice_de_22783087.wav,165556,das wappen der stadt zeigt drei kühltürme eines atomkraftwerks
common_voice_de_22783643.wav,171308,außerdem ist die stadt mittelpunkt des holzschnitzer handwerks
common_voice_de_22783730.wav,159788,beihilfen wurden an meßbare ergebnisse geknüpft
common_voice_de_22783650.wav,245804,wenn man den assyrischen darstellungen glauben schenken darf lebten sie teilweise in befestigten städten
common_voice_de_22783681.wav,203564,anton schärli übernimmt die leitung der neu aufgebauten geschäftsstelle
common_voice_de_22783662.wav,268844,das gebiet der liga umfasst die bundesländer bremen hamburg niedersachsen und schleswig holstein
common_voice_de_22783748.wav,260850,wenn man den assyrischen darstellungen glauben schenken darf lebten sie teilweise in befestigten städten
common_voice_de_22783754.wav,133790,sie besuchte die höhere mädchenschule in esslingen
common_voice_de_22783755.wav,158868,die anlieger befürchten ruhestörung durch die besucherströme
common_voice_de_22783758.wav,176422,grund hierfür sind die deutlich unterschiedlichen schwerpunkte der beiden disziplinen
common_voice_de_22783757.wav,67754,wir brauchen leute
common_voice_de_22783759.wav,200664,es ist unbestreitbar eine macht mit der alle anderen wirtschaftszonen konkurrieren müssen
common_voice_de_22783761.wav,187290,die kommission hat hier viel handlungsspielraum und sie kann viele initiativen ergreifen
common_voice_de_22783769.wav,278404,kraft amtes ist der captain general gold stick des britischen monarchen für schottland
common_voice_de_22783767.wav,160540,beihilfen wurden an meßbare ergebnisse geknüpft
common_voice_de_22783768.wav,148838,in den orthodoxen kirchen hat die mystik eine lange tradition
common_voice_de_22783760.wav,138806,weitere schaltungen in der elektroinstallation sind
common_voice_de_22783772.wav,104534,sein lehrer war paul ehrenreich
common_voice_de_22783771.wav,261686,so wuchs wagenaar in eher ärmlichen verhältnissen auf und erhielt den mütterlichen nachnamen
common_voice_de_22783770.wav,241624,anschließend lebte er in dachau heiratete und war beruflich in unterschiedlichen arbeitsfeldern tätig
common_voice_de_22783774.wav,218218,die damalige redaktion stand unter enormen erfolgsdruck denn sie wollte ihr gymnasium retten
common_voice_de_22783775.wav,179766,nahe bei der porta san paolo steht die cestius pyramide
common_voice_de_22783773.wav,181438,sie lebt mit ihrem lebensgefährten und zwei kindern in mariefred
common_voice_de_22783776.wav,156360,in der nähe des gebäudes befinden sich auch die vier inns of court
common_voice_de_22783786.wav,163884,sein zugangsbereich am oberen ende ist durch ein altes eisentor gesichert
common_voice_de_22783787.wav,178930,anton schärli übernimmt die leitung der neu aufgebauten geschäftsstelle
common_voice_de_22783795.wav,107042,herzlichen dank und anerkennung für die arbeit
common_voice_de_22783792.wav,252492,zusätzlich werden berichte über die durchführung von inspektionen und die einhaltung von fangquoten publiziert
common_voice_de_22783807.wav,239116,lediglich in einem gesicherten rechtlichen zustand könne jedem menschen das seine verlässlich zugeteilt werden
common_voice_de_22783801.wav,211532,wir schlagen vor dass der endverbraucher sein gerät durchaus ohne kosten abgeben kann
common_voice_de_22783811.wav,206516,das gebiet der liga umfasst die bundesländer bremen hamburg niedersachsen und schleswig holstein
common_voice_de_22783805.wav,163884,er wohnte und arbeitete den grössten teil seines lebens in paris und bern
common_voice_de_22784245.wav,182828,schöckingen besitzt ein bürgeramt eine bibliothek und einen kindergarten
common_voice_de_22784250.wav,165164,er spielte eine wichtige rolle beim aufbau des widerstands im warschauer ghetto
common_voice_de_22783889.wav,202028,wir brauchen unbedingt eine diskussion über den zuwanderungsbedarf
common_voice_de_22783869.wav,211244,terry wird mit der tatsache einen menschen ermordet zu haben nicht fertig
common_voice_de_22784557.wav,240428,sein wettbewerbsentwurf für die neugestaltung des ernst reuter platzes in berlin wird als wegweisend bezeichnet
common_voice_de_22784288.wav,172844,allgemein sind ein eher gedrungener bau und spärlicher einsatz dekorativer plastik
common_voice_de_22784588.wav,148268,es gibt aber auch wanderwege von kandern und sitzenkirch
common_voice_de_22784969.wav,203564,sie verweigerte das zeugnis unter berufung auf das journalistische privileg informanten schützen zu dürfen
common_voice_de_22784555.wav,160556,wir haben jetzt fast ein jahr lang hart an dieser materie gearbeitet
common_voice_de_22785064.wav,101420,sie alle liegen im bezirk meilen
common_voice_de_22785028.wav,124460,von ägypten wurde die schriftrolle in griechenland übernommen
common_voice_de_22785045.wav,215852,durch die mathematik olympiade soll hauptsächlich logisches denken und problemlösen gefördert werden
common_voice_de_22785088.wav,81452,dafür brauchen wir auch geld
common_voice_de_22785163.wav,172076,in unmittelbarer nähe befand sich ein kleines barackenlager für sowjetische kriegsgefangene
common_voice_de_22785151.wav,102956,dies an sich ist schon eine wirklich gute sache
common_voice_de_22785179.wav,149036,von ägypten wurde die schriftrolle in griechenland übernommen
common_voice_de_22785180.wav,224300,alle einbauten wurden derart ausgeführt dass der ursprüngliche zustand problemlos wiederhergestellt werden kann
common_voice_de_22785214.wav,127532,durch die kirchenruine verläuft heute eine straße
common_voice_de_22785216.wav,123692,der politische wille zum handeln sollte bereits vorhanden sein
common_voice_de_22785276.wav,142124,auch im teamwettkampf dieser weltmeisterschaften wurde sie nicht eingesetzt
common_voice_de_22785333.wav,124460,der damalige sportplatz der freizeitpark schmelz
common_voice_de_22785406.wav,149804,erst kurz vor saisonbeginn kam die freigabe für jung
common_voice_de_22785234.wav,155180,als gast inszenierte er an verschiedenen bühnen in europa und übersee
common_voice_de_22785419.wav,245804,im amharischen wurde adal zunächst in bezug das muslimische sultanat adal verwendet
common_voice_de_22785439.wav,205868,das schiff hat eine flache korbbogige putzdecke die empore ist getäfelt
common_voice_de_22785441.wav,169004,auf drängen seines onkels hin akzeptierte eugen es weihbischof zu werden
